序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路類別,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,當事者區分(類別),車輛用途,當事者行動狀態,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
11,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,06,18,臺中市,大雅區,0,2,0,7,6,11,09,1,5,4,6,6,4,4,10,5,5,2,11,2,09,1,C03,7,09,02,11,,41,41,1,13,04,120.606248,24.222631,2
12,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,06,46,臺中市,北區,0,3,0,7,6,04,01,1,5,4,6,6,1,1,05,4,2,2,16,2,09,1,C03,7,06,02,11,,11,11,1,06,04,120.672014,24.167028,2
13,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,06,47,臺中市,大里區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,05,4,4,2,16,2,09,1,C03,7,01,02,11,,12,12,1,06,04,120.689440,24.117743,2
14,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,06,56,臺中市,大里區,0,1,0,6,6,03,01,1,5,4,6,6,4,4,05,5,5,2,15,2,09,1,C03,7,09,02,12,,15,15,1,13,04,120.680480,24.110032,2
15,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,06,56,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,59,,1,12,04,120.699260,24.110347,3
16,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,00,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,51,,1,13,04,120.719366,24.125948,3
17,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,05,臺中市,潭子區,0,1,0,7,6,04,01,1,5,4,6,6,3,1,05,4,5,1,13,3,10,3,B03,7,06,02,01,,07,07,1,13,04,120.706176,24.215499,2
18,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,06,臺中市,霧峰區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,04,4,5,1,16,3,10,3,B03,7,06,02,05,,11,11,1,13,04,120.692840,24.058467,2
19,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,08,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,,1,12,04,120.638091,24.233398,3
20,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,08,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B11,,,01,,,84,,1,13,04,120.720205,24.164428,3
21,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,08,臺中市,太平區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,05,5,5,1,16,2,09,2,C03,7,06,02,11,,14,14,1,12,04,120.718906,24.130262,2
22,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,14,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,40,40,1,12,04,120.627554,24.177112,3
23,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,15,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,09,,,08,,1,13,04,120.678583,24.106743,3
24,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,20,臺中市,沙鹿區,0,1,0,7,6,03,01,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,B03,7,09,02,08,,21,21,1,06,04,120.580081,24.219697,2
25,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,20,臺中市,石岡區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,01,4,4,1,12,3,10,5,C03,7,09,02,14,,84,84,1,13,04,120.813394,24.262113,2
26,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,22,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,,,,,,,109,,1,,,120.693381,24.165068,3
27,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,22,臺中市,霧峰區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,1,12,3,10,2,C03,7,04,02,12,,84,84,1,13,04,120.684649,24.042683,2
28,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,27,臺中市,大里區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,10,2,09,1,C03,7,09,04,11,,59,59,1,05,04,120.679285,24.077234,2
29,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,27,臺中市,烏日區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,10,5,5,2,13,2,03,2,C03,7,09,02,11,,07,07,1,06,04,120.649129,24.093503,2
30,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,27,臺中市,大甲區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,B03,7,06,02,05,,87,07,1,06,04,120.613182,24.348196,2
31,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,29,臺中市,南區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,05,02,05,,38,38,1,06,04,120.659907,24.124760,2
32,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,33,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,59,59,1,06,04,120.573400,24.230733,3
33,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,34,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,51,,1,13,04,120.639446,24.141636,3
34,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,34,臺中市,西屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,09,5,4,2,17,3,10,3,B03,7,01,02,01,,51,51,1,06,04,120.608985,24.191988,2
35,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,35,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,84,84,1,06,04,120.708692,24.142722,3
36,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,36,臺中市,南區,0,1,0,6,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,5,B03,7,05,02,05,,20,20,1,12,04,120.666818,24.115311,2
37,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,38,臺中市,大里區,0,0,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,,,,B03,,,02,,,11,,1,06,04,120.691783,24.074106,3
38,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,40,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,40,,1,06,04,120.672223,24.167098,3
39,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,40,臺中市,大甲區,0,0,0,7,6,04,02,1,5,4,6,6,4,4,05,4,5,2,17,3,10,3,B03,7,07,01,06,,08,08,1,12,04,120.632812,24.357104,3
40,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,40,臺中市,神岡區,0,0,0,7,,,,,,,,,,,,,,,18,,,,B03,,,02,,,84,,1,06,04,120.675877,24.236625,3
41,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,41,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,20,,1,13,04,120.648802,24.217886,3
42,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,41,臺中市,北屯區,0,3,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,B03,7,06,02,01,,14,14,1,12,04,120.722562,24.178683,2
43,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,41,臺中市,西屯區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,2,07,3,B03,7,06,02,02,,11,11,1,13,04,120.645505,24.192401,2
44,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,41,臺中市,大里區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,1,16,3,10,3,B12,7,06,02,06,,48,14,1,13,04,120.698702,24.095808,2
45,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,43,臺中市,南區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,03,4,5,2,16,2,09,2,C03,7,05,02,14,,20,20,1,06,04,120.678376,24.128820,2
46,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,43,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,13,04,120.649796,24.162755,3
47,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,44,臺中市,東區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,17,2,09,1,C03,7,01,02,14,,51,51,1,12,04,120.691995,24.126975,2
48,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,44,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,,1,13,04,120.695807,24.096588,3
49,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,45,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,12,,,,C03,,,02,,,59,,1,12,04,120.673485,24.164893,3
50,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,46,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,2,17,2,09,5,C03,7,09,02,11,14,59,59,1,06,04,120.640363,24.117130,2
51,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,49,臺中市,潭子區,0,1,0,7,9,13,09,1,5,4,6,6,4,4,10,5,5,1,17,2,08,2,C03,7,09,02,11,,07,07,1,13,04,120.725695,24.199895,2
52,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,50,臺中市,沙鹿區,0,0,0,7,6,05,09,1,5,4,6,6,1,1,01,3,5,1,12,,,,C03,,,02,,,84,84,1,12,04,120.570052,24.237022,3
53,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,54,臺中市,神岡區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,09,5,4,2,17,2,07,5,C03,7,06,09,11,,48,48,1,12,04,120.655671,24.255757,2
54,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,55,臺中市,大雅區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,15,2,07,2,C03,7,09,02,11,,87,20,1,12,04,120.629084,24.206200,2
55,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,55,臺中市,中區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,2,09,1,C03,7,06,02,11,,11,11,1,12,04,120.677050,24.143160,2
56,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,55,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,07,,1,12,04,120.679286,24.119037,3
57,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,07,55,臺中市,清水區,0,0,0,7,6,04,02,1,5,4,6,6,1,1,08,3,5,1,13,,,,B03,,,01,,,56,56,1,12,04,120.591016,24.296281,3
58,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,00,臺中市,西屯區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,4,5,2,16,3,10,5,B03,7,06,02,02,,14,14,1,13,04,120.606386,24.192222,2
59,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,00,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,40,,1,12,04,120.636303,24.176285,3
60,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,00,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,50,,1,06,04,120.569622,24.257087,4
61,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,01,臺中市,北區,0,2,0,7,6,13,09,1,5,4,6,6,1,1,02,4,5,2,17,2,09,5,C03,7,09,02,11,,07,07,1,13,04,120.686725,24.165283,2
62,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,01,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,06,04,120.634149,24.144801,3
63,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,03,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,84,,1,12,04,120.684451,24.158932,3
64,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,05,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,12,04,120.720571,24.166230,3
65,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,05,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,09,,,,B03,,,01,,,77,,1,12,04,120.628416,24.352922,3
66,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,10,臺中市,北區,0,2,0,7,8,03,02,1,5,4,6,6,4,4,05,4,5,2,17,2,09,2,C03,7,05,02,14,,20,20,1,12,04,120.677132,24.165832,2
67,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,10,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,4,4,1,12,3,10,3,B02,7,09,02,02,,39,39,1,13,04,120.644650,24.184429,2
68,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,10,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,A12,,,01,,,84,84,1,12,04,120.638112,24.187332,3
69,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,12,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,06,04,120.636320,24.160192,3
70,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,13,臺中市,北屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,09,5,4,2,13,2,09,2,C03,7,09,01,11,,84,84,1,13,04,120.709361,24.169820,2
71,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,13,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,,,,,,,85,,1,,,120.682064,24.194064,3
72,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,14,臺中市,北屯區,0,1,0,7,6,03,02,1,5,4,6,6,1,1,01,4,5,2,17,2,09,1,C03,7,15,02,12,,84,84,1,12,04,120.716055,24.182306,2
73,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,16,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,21,21,1,12,04,120.669421,24.096932,3
74,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,17,臺中市,大雅區,0,1,0,7,6,03,08,1,5,4,6,6,3,1,05,5,4,1,16,3,10,2,C03,7,06,02,14,,24,24,1,12,04,120.629946,24.209676,2
75,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,17,臺中市,大雅區,0,1,0,7,6,03,02,1,5,4,6,6,1,1,05,5,4,1,16,3,10,3,B03,7,06,02,05,,11,11,1,13,04,120.650947,24.216473,2
76,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,17,臺中市,西區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,10,4,5,2,13,2,08,5,C03,7,09,02,11,,07,07,1,12,04,120.674261,24.142808,2
77,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,17,臺中市,外埔區,0,0,0,7,6,,01,1,5,4,6,6,1,1,05,5,4,1,13,,,,B03,,,02,,,07,,1,12,04,120.639112,24.341570,3
78,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,20,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,07,,1,06,04,120.584695,24.183547,3
79,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,23,臺中市,大里區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,05,5,4,1,16,3,10,3,B03,7,06,02,06,,14,14,1,13,04,120.698448,24.109530,2
80,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,24,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,84,,1,13,04,120.669801,24.150724,4
81,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,26,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,C03,,,01,,,48,,1,13,04,120.620683,24.188410,3
82,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,27,臺中市,太平區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,05,4,4,1,16,2,09,2,C03,7,01,02,11,,51,51,1,13,04,120.729065,24.094126,2
83,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,28,臺中市,霧峰區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,05,5,5,1,16,3,10,3,B03,7,05,02,06,,11,11,1,13,04,120.668029,24.060794,2
84,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,29,臺中市,南屯區,0,0,0,7,6,04,01,1,5,4,6,6,1,1,05,2,4,2,16,,,,B03,,,01,,,11,,1,12,04,120.620854,24.139990,3
85,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,30,臺中市,大雅區,0,2,0,7,6,04,02,1,5,4,6,6,1,1,05,5,4,1,16,2,09,1,C03,7,11,02,12,,45,45,1,13,04,120.632886,24.212683,2
86,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,30,臺中市,霧峰區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,12,2,08,1,C03,7,09,02,11,,41,41,1,06,04,120.715619,24.073502,2
87,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,32,臺中市,太平區,0,1,0,7,6,04,09,1,5,4,6,6,4,4,09,5,5,2,16,3,10,3,B03,7,06,02,07,,84,84,1,12,04,120.726128,24.125040,2
88,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,35,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,84,,1,13,04,120.676551,24.145028,3
89,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,37,臺中市,南區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,12,3,10,3,B03,7,09,02,02,,84,84,1,06,04,120.655783,24.134725,2
90,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,39,臺中市,西屯區,0,1,0,7,9,03,21,1,5,4,6,6,4,4,10,5,5,2,16,3,10,5,B03,7,05,02,05,,20,20,1,13,04,120.638221,24.162926,2
91,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,39,臺中市,大肚區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,05,02,07,,47,47,1,06,04,120.556369,24.128147,2
92,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,40,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,49,,1,12,04,120.672588,24.174931,3
93,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,41,臺中市,霧峰區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,05,2,5,1,28,,,,,,,,,,118,118,1,,,120.714962,24.041892,2
94,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,43,臺中市,清水區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,08,3,4,2,16,3,10,3,B03,7,06,02,01,,48,48,1,12,04,120.558757,24.262020,2
95,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,44,臺中市,大里區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,09,1,C03,7,09,02,11,,15,15,1,06,04,120.701289,24.088094,2
96,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,45,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,84,1,06,04,120.681987,24.181898,3
97,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,45,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,,,,,,,86,,1,,,120.670183,24.177868,3
98,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,46,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,07,,1,12,04,120.676208,24.132644,3
99,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,51,臺中市,西區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,05,5,4,2,17,3,10,5,B03,7,11,02,06,,45,45,1,12,04,120.665070,24.132185,2
100,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,55,臺中市,北屯區,0,2,0,7,6,03,02,1,5,4,6,6,1,1,01,2,1,2,13,2,07,1,C03,7,09,02,11,,07,07,1,12,04,120.713950,24.164315,2
101,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,55,臺中市,梧棲區,0,1,0,7,6,03,01,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,B03,7,06,02,01,,11,11,1,06,04,120.547770,24.245699,2
102,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,08,57,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,03,,,49,,1,12,04,120.675833,24.156928,3
103,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,00,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,02,,,07,,1,06,04,120.600790,24.249871,3
104,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,04,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,18,2,09,5,C03,7,09,02,14,,59,59,1,12,04,120.660804,24.164200,2
105,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,08,臺中市,西屯區,0,1,0,7,6,13,08,1,5,4,6,6,1,1,10,3,5,2,13,2,09,5,C03,7,10,02,11,,07,07,1,13,04,120.652582,24.198647,2
106,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,10,臺中市,沙鹿區,0,2,0,7,6,03,09,1,5,4,6,6,4,4,04,3,4,2,11,2,04,2,C03,7,06,02,11,,14,14,1,12,04,120.579314,24.223824,2
107,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,13,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B12,,,01,,,49,,1,12,04,120.672391,24.171081,3
108,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,14,臺中市,北區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,4,4,2,12,3,10,2,C03,7,05,02,12,,20,20,1,12,04,120.690363,24.147384,2
109,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,16,臺中市,太平區,0,1,0,6,6,11,09,1,5,4,6,6,4,4,10,5,5,2,01,3,10,3,B03,7,09,02,08,,41,41,1,13,04,120.731503,24.153977,2
110,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,30,臺中市,大雅區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,06,02,06,,11,11,1,12,04,120.660024,24.219924,2
111,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,30,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,02,,,,A41,,,02,,,40,,1,06,04,120.629714,24.100804,3
112,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,33,臺中市,太平區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,05,4,5,1,28,2,09,2,C03,7,09,02,14,,84,84,1,12,04,120.723596,24.134040,2
113,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,37,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,42,,1,12,04,120.727365,24.176586,3
114,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,40,臺中市,烏日區,0,0,0,7,6,18,24,2,5,4,6,6,4,4,04,4,5,2,14,3,10,3,B03,7,02,01,03,,59,59,1,06,04,120.615530,24.112950,3
115,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,40,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,51,,1,06,04,120.554829,24.233175,3
116,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,42,臺中市,西屯區,0,1,0,7,6,03,02,1,5,4,6,6,2,1,05,4,4,2,13,2,09,1,C03,7,09,01,11,,84,84,1,05,04,120.650691,24.175853,2
117,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,44,臺中市,西屯區,0,3,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,13,2,09,1,C03,7,09,02,12,,07,07,1,13,04,120.640717,24.167620,2
118,66000,387130000C,(04)23274275,(04)23288582,2024,10,01,09,45,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B12,,,02,,,49,,1,13,04,120.705960,24.125240,3
