序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路類別,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,當事者區分(類別),車輛用途,當事者行動狀態,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
2260,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,10,44,臺中市,西區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,17,2,08,1,C03,7,06,02,14,,11,84,1,13,04,120.667532,24.141802,2
2261,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,10,50,臺中市,霧峰區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,59,,1,06,04,120.662775,24.061518,3
2262,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,10,52,臺中市,龍井區,0,1,0,7,6,05,01,1,5,4,6,6,3,1,10,5,5,2,17,2,09,5,C03,7,09,02,12,,06,06,1,06,04,120.592590,24.181538,2
2263,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,10,57,臺中市,太平區,0,3,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,09,2,C03,7,09,02,11,,15,15,1,13,04,120.721124,24.116512,2
2264,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,10,58,臺中市,霧峰區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,04,3,5,1,17,4,11,1,C03,7,06,02,11,,14,14,1,12,04,120.700255,24.065699,2
2265,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,00,臺中市,后里區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,59,,1,12,04,120.697357,24.315433,3
2266,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,00,臺中市,神岡區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,01,4,4,2,17,2,09,1,C03,7,06,02,13,,84,84,1,06,04,120.680372,24.244634,2
2267,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,05,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,07,1,12,04,120.671921,24.174121,3
2268,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,07,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,08,,1,12,04,120.656673,24.153491,3
2269,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,08,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,58,58,1,12,04,120.692987,24.162521,3
2270,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,09,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,01,01,1,12,04,120.704169,24.148362,3
2271,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,10,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,59,,1,13,04,120.638202,24.181464,3
2272,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,18,臺中市,西區,0,1,0,7,6,04,04,1,5,4,6,6,1,1,10,5,5,2,13,3,10,1,C03,7,09,02,11,,84,84,1,13,04,120.657267,24.149861,2
2273,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,18,臺中市,東勢區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,17,3,10,5,B03,7,09,02,01,,53,53,1,12,04,120.826666,24.262992,3
2274,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,21,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,14,,,,C03,,,02,,,49,,1,06,04,120.722829,24.156589,3
2275,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,21,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,49,,1,13,04,120.653362,24.382965,3
2276,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,22,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,11,,1,12,04,120.683705,24.130371,3
2277,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,22,臺中市,南區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,B03,7,01,02,08,,51,51,1,06,04,120.653471,24.109901,2
2278,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,25,臺中市,清水區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,09,4,5,1,16,3,10,3,B03,7,06,02,02,,39,39,1,12,04,120.564991,24.273869,2
2279,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,31,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,49,,1,13,04,120.682203,24.148621,3
2280,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,31,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,16,3,10,1,C03,7,05,01,12,,20,20,1,12,04,120.715149,24.164191,2
2281,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,31,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,02,,,51,51,1,06,04,120.530038,24.242099,3
2282,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,33,臺中市,北屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,28,2,09,1,C03,7,09,02,11,,87,87,1,12,04,120.670645,24.180409,2
2283,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,36,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,84,,1,12,04,120.683292,24.142007,3
2284,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,38,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,09,,,,A12,,,09,,,82,59,1,12,04,120.646473,24.129528,3
2285,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,38,臺中市,梧棲區,0,1,0,7,6,04,01,1,5,4,6,1,4,4,10,5,5,2,15,2,09,2,C03,7,09,02,12,,12,12,1,06,04,120.535718,24.244472,2
2286,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,40,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,49,,1,06,04,120.575612,24.213668,3
2287,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,40,臺中市,神岡區,0,0,0,7,,,,,,,,,,,,,,,,,,,A12,,,02,,,59,,1,12,04,120.671649,24.255713,3
2288,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,42,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,59,77,1,06,04,120.532238,24.254081,3
2289,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,44,臺中市,大里區,0,1,0,7,6,05,01,1,5,4,6,6,1,1,10,5,5,2,12,3,10,3,B03,7,05,02,02,,11,11,1,13,04,120.680883,24.104615,2
2290,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,45,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,59,,1,12,04,120.569414,24.238114,3
2291,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,46,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B01,,,02,,,59,,1,12,04,120.697164,24.187995,3
2292,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,46,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,11,,,08,08,1,06,04,120.586548,24.181504,3
2293,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,47,臺中市,西區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,12,3,10,5,B02,7,09,02,02,,84,84,1,12,04,120.662616,24.155194,2
2294,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,48,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,12,04,120.643331,24.165832,3
2295,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,49,臺中市,大甲區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,1,13,2,01,4,F01,7,09,02,11,,84,84,1,13,04,120.623515,24.346639,2
2296,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,50,臺中市,西屯區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,09,4,5,2,10,3,10,1,C03,7,09,02,11,,04,04,1,12,04,120.617983,24.186287,2
2297,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,51,臺中市,南區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,18,2,08,2,C03,7,05,02,14,,84,84,1,06,04,120.676225,24.132615,2
2298,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,51,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,49,,1,13,04,120.647897,24.150534,3
2299,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,54,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,13,04,120.662648,24.155962,3
2300,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,55,臺中市,北屯區,0,1,0,7,6,03,02,1,5,4,6,6,1,3,01,4,1,2,16,3,10,3,B03,7,05,02,02,,11,11,1,06,04,120.723017,24.161955,2
2301,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,55,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,76,,1,12,04,120.691727,24.079731,3
2302,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,56,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,16,,,,C03,,,02,,,11,11,1,13,04,120.692251,24.161431,4
2303,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,56,臺中市,東勢區,0,1,0,7,6,04,09,1,5,4,6,6,1,1,01,5,5,1,17,2,08,2,C03,7,06,02,14,,84,84,1,12,04,120.822826,24.261539,2
2304,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,58,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,59,,1,12,04,120.564280,24.250976,3
2305,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,11,58,臺中市,豐原區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,B03,7,05,02,06,,11,47,1,13,04,120.722344,24.248460,2
2306,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,01,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,08,,1,12,04,120.655229,24.164500,3
2307,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,03,臺中市,東勢區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,05,4,4,2,17,3,10,1,C03,7,09,02,12,,04,04,1,13,04,120.828579,24.254792,3
2308,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,07,臺中市,北區,0,0,0,7,9,18,24,4,5,4,6,6,4,4,10,5,5,2,30,,,,B03,,,01,,,51,,1,13,04,120.691641,24.155693,3
2309,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,07,臺中市,太平區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,05,5,4,1,16,3,10,3,B03,7,01,02,01,,51,51,1,13,04,120.719977,24.130177,2
2310,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,08,臺中市,大里區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,1,02,3,10,5,B03,7,09,02,02,,59,59,1,06,04,120.700153,24.080440,2
2311,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,09,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,84,,1,06,04,120.610245,24.141316,3
2312,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,10,臺中市,南屯區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,05,4,5,2,16,3,10,3,B03,7,11,02,02,,45,45,1,13,04,120.630792,24.143652,2
2313,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,10,臺中市,北屯區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,2,09,1,C03,7,09,02,12,,34,34,1,12,04,120.687034,24.168162,2
2314,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,11,臺中市,西區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,16,2,09,5,B03,7,06,02,05,,11,11,1,12,04,120.660951,24.159175,2
2315,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,12,臺中市,烏日區,0,2,0,7,6,03,01,1,5,4,6,6,1,1,01,4,1,2,15,2,08,1,C03,7,09,02,11,,21,21,1,06,04,120.618664,24.102544,2
2316,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,14,臺中市,豐原區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,01,5,5,2,13,3,10,2,C03,7,09,02,12,,58,58,1,13,04,120.723585,24.244500,2
2317,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,17,臺中市,石岡區,0,1,0,7,9,08,08,1,5,4,6,6,4,4,04,4,4,2,13,2,09,1,C03,7,09,02,11,12,84,84,1,13,04,120.779550,24.283310,2
2318,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,18,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,12,04,120.715173,24.156844,3
2319,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,19,臺中市,南區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,13,2,09,1,C03,7,09,02,11,,07,07,1,06,04,120.683500,24.132995,2
2320,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,24,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,08,,1,13,04,120.644923,24.165591,3
2321,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,26,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,20,,1,06,04,120.687291,24.141065,3
2322,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,29,臺中市,沙鹿區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,4,3,1,16,3,10,3,B03,7,05,02,05,,84,84,1,06,04,120.572876,24.231528,2
2323,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,30,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B12,,,01,,,49,49,1,06,04,120.722661,24.176907,3
2324,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,33,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,51,,1,12,04,120.658159,24.155343,3
2325,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,33,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,12,2,09,5,C03,7,04,02,14,,84,84,1,13,04,120.635989,24.169183,2
2326,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,35,臺中市,太平區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,05,02,02,,11,11,1,06,04,120.712182,24.144435,2
2327,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,37,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,,1,13,04,120.659687,24.157317,3
2328,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,38,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,08,,1,06,04,120.661143,24.119185,3
2329,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,41,臺中市,西區,0,2,0,7,6,11,08,1,5,4,6,6,4,4,03,4,4,2,18,3,10,3,B12,7,05,04,16,,47,47,1,12,04,120.673668,24.147719,2
2330,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,45,臺中市,龍井區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,15,2,09,1,C03,7,09,02,11,,87,87,1,06,04,120.575733,24.175580,2
2331,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,46,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,02,,,,B03,,,02,,,07,,1,12,04,120.685566,24.153921,3
2332,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,46,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,A11,,,09,,,08,,2,06,04,120.702644,24.186425,3
2333,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,50,臺中市,南屯區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,B03,7,05,02,05,,84,84,1,13,04,120.647325,24.135898,2
2334,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,12,57,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,49,,1,12,04,120.701345,24.130261,3
2335,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,00,臺中市,霧峰區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B12,,,02,,,90,,1,06,04,120.684995,24.075295,3
2336,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,00,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B12,,,02,,,58,,1,13,04,120.715722,24.244434,3
2337,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,12,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,82,1,12,04,120.705738,24.164800,3
2338,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,13,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,16,,,,C03,,,01,,,11,,1,12,04,120.647135,24.168746,3
2339,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,16,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,21,,,,B03,,,02,,,84,,1,06,04,120.687275,24.140590,3
2340,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,19,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B12,,,02,,,07,07,1,12,04,120.629989,24.165430,3
2341,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,29,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,02,,,59,,1,12,04,120.688829,24.116388,3
2342,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,36,臺中市,外埔區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,14,,,,B03,,,01,,,49,,1,12,04,120.636248,24.344354,3
2343,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,37,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,58,58,1,12,04,120.632215,24.162152,3
2344,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,39,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,07,,1,12,04,120.712906,24.142904,4
2345,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,45,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,50,,1,13,04,120.644471,24.136152,3
2346,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,45,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,50,,1,13,04,120.625146,24.346182,4
2347,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,46,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,59,,1,06,04,120.532823,24.260026,3
2348,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,53,臺中市,東區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,13,3,10,3,B03,7,09,02,05,,07,07,1,06,04,120.687499,24.135149,2
2349,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,56,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,59,59,1,06,04,120.623267,24.150981,3
2350,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,57,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,40,,1,06,04,120.645547,24.146791,3
2351,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,57,臺中市,和平區,0,1,0,7,6,11,09,1,5,4,6,6,4,4,10,5,5,1,17,3,10,3,B03,7,09,02,08,,59,59,1,12,04,120.921918,24.243721,2
2352,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,13,59,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,49,,1,12,04,120.660377,24.156406,3
2353,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,03,臺中市,北區,0,2,0,7,6,13,07,1,5,4,6,6,4,4,05,5,4,2,17,3,10,3,B03,7,01,02,08,,51,51,1,12,04,120.664594,24.158619,2
2354,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,05,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,59,,1,06,04,120.677117,24.152356,3
2355,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,14,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,12,,,,,,,,,,119,119,1,,,120.713551,24.254802,3
2356,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,15,臺中市,烏日區,0,0,0,7,6,13,07,1,5,4,6,6,1,1,01,4,4,1,13,3,10,3,C03,7,09,02,01,,08,08,1,06,04,120.641573,24.115270,3
2357,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,16,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,08,,1,,,120.560972,24.231163,4
2358,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,20,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B02,,,09,,,50,,1,12,04,120.719462,24.159702,3
2359,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,21,臺中市,西區,0,0,0,7,6,04,02,1,5,4,6,6,1,1,03,4,4,2,13,,,,B12,,,01,,,84,,1,13,04,120.660187,24.140158,3
2360,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,22,臺中市,北區,0,1,0,7,6,05,01,1,5,4,6,6,1,1,02,4,5,2,17,3,10,5,B03,7,09,02,05,,39,39,1,13,04,120.686252,24.154820,2
2361,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,26,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,07,,1,12,04,120.714510,24.143054,3
2362,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,27,臺中市,烏日區,0,0,0,7,6,03,01,1,5,4,6,6,1,1,01,2,1,1,17,,,,B03,,,01,,,25,,1,12,04,120.618724,24.115942,3
2363,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,34,臺中市,大雅區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,10,5,5,2,17,2,07,5,F01,7,09,11,12,,08,08,1,13,04,120.657423,24.225857,2
2364,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,37,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,59,,1,13,04,120.657395,24.168966,3
2365,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,41,臺中市,北區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,06,02,06,,11,11,1,13,04,120.685190,24.161480,2
2366,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,42,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,86,,1,,,120.720883,24.161680,3
2367,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,45,臺中市,西屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,12,3,10,3,B03,7,05,02,02,,08,08,1,12,04,120.625821,24.181932,2
2368,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,49,臺中市,西區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,01,4,4,2,16,3,10,3,B03,7,05,02,05,,47,47,1,12,04,120.657262,24.140026,2
2369,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,56,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,84,1,13,04,120.672782,24.148380,3
2370,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,56,臺中市,南屯區,0,0,0,7,6,13,21,1,5,4,6,6,4,4,10,5,5,2,14,,,,B03,,,01,,,49,,1,12,04,120.650370,24.134304,3
2371,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,56,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,13,3,10,3,B03,7,09,02,01,,07,07,1,06,04,120.623053,24.104563,3
2372,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,59,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,09,5,5,2,15,2,09,1,C03,7,09,02,11,,15,15,1,12,04,120.615326,24.176391,2
2373,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,14,59,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B12,,,02,,,50,50,1,12,04,120.708780,24.252448,3
2374,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,15,00,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,11,,,49,49,2,13,04,120.645383,24.141108,3
2375,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,15,02,臺中市,東勢區,0,2,0,7,6,03,24,1,5,4,6,6,4,4,10,5,5,2,18,2,09,1,C03,7,12,02,16,,84,84,1,13,04,120.816543,24.276205,2
2376,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,15,03,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,21,,,,B03,,,02,,,58,58,1,12,04,120.708576,24.188502,3
2377,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,15,06,臺中市,北屯區,0,1,0,7,6,04,02,1,5,4,6,6,2,1,05,2,5,2,17,2,09,1,C03,7,05,02,13,,82,82,1,13,04,120.719220,24.175769,2
2378,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,15,06,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,11,,,07,,1,13,04,120.596624,24.249998,3
2379,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,15,07,臺中市,東區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,1,C03,7,09,02,11,,84,84,1,12,04,120.699357,24.147970,2
2380,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,15,07,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,1,12,3,10,3,B01,7,05,02,02,,84,84,1,13,04,120.641018,24.167806,2
2381,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,15,08,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,40,40,1,12,04,120.664436,24.184699,3
2382,66000,387130000C,(04)23274275,(04)23288582,2024,07,06,15,10,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,59,,1,13,04,120.645361,24.139261,3
