序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路類別,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,當事者區分(類別),車輛用途,當事者行動狀態,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
3284,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,39,臺中市,南屯區,0,2,0,6,6,13,09,1,5,4,6,6,4,4,10,5,5,2,12,2,09,2,C03,7,01,02,12,,51,51,1,12,04,120.611678,24.139177,2
3285,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,39,臺中市,沙鹿區,0,2,0,7,6,13,07,1,5,4,6,6,4,4,01,5,4,2,17,2,07,3,B12,7,08,09,01,,84,84,2,13,04,120.554848,24.220134,2
3286,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,40,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,85,,1,13,04,120.643572,24.171767,3
3287,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,42,臺中市,東區,0,1,0,6,6,13,07,1,5,4,6,6,4,4,05,4,4,2,17,3,10,2,C03,7,09,02,12,,84,84,1,12,04,120.692370,24.146984,2
3288,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,44,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,84,1,12,04,120.643344,24.170436,3
3289,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,49,臺中市,太平區,0,1,0,6,6,04,01,1,5,4,6,6,1,1,05,5,5,2,12,2,09,1,C03,7,09,02,12,,08,08,1,12,04,120.723166,24.149437,2
3290,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,51,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,11,,,,B02,,,01,,,41,,1,12,04,120.706093,24.154263,3
3291,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,54,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,49,,1,13,04,120.680939,24.163751,3
3292,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,54,臺中市,南區,0,0,0,6,6,03,02,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,B03,7,02,02,06,,49,49,1,12,04,120.669160,24.115045,3
3293,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,54,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,A02,,,02,,,20,,1,13,04,120.649912,24.150866,3
3294,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,55,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,07,,1,12,04,120.718860,24.175692,3
3295,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,55,臺中市,西屯區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,09,4,5,2,12,3,10,3,B03,7,06,02,01,,39,39,1,12,04,120.666298,24.169792,2
3296,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,58,臺中市,北區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,17,2,09,1,C03,7,15,02,11,,84,84,1,12,04,120.667037,24.156022,2
3297,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,14,59,臺中市,南屯區,0,2,0,6,6,04,09,1,5,4,6,6,2,1,05,4,5,2,17,2,01,3,B03,7,08,02,08,05,35,35,1,12,04,120.652987,24.139811,2
3298,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,00,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,10,,,87,,1,12,04,120.566595,24.208498,3
3299,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,00,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,17,,,,C03,,,02,,,71,,1,12,04,120.719477,24.249437,3
3300,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,03,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,51,,1,06,04,120.665955,24.116896,3
3301,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,05,臺中市,龍井區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,17,2,08,1,C03,7,05,02,12,,07,07,1,13,04,120.587886,24.192051,2
3302,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,06,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,09,,,,C03,,,02,,,50,,1,12,04,120.689705,24.110027,3
3303,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,09,臺中市,大雅區,0,0,0,7,6,04,02,1,1,4,6,6,4,4,05,4,5,1,17,,,,C03,,,02,,,51,,1,13,04,120.655090,24.229758,3
3304,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,17,臺中市,梧棲區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,59,,1,12,04,120.529716,24.265426,3
3305,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,19,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,50,,1,06,04,120.563801,24.200503,3
3306,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,21,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,84,1,12,04,120.617870,24.351954,3
3307,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,23,臺中市,北屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,16,2,09,2,C03,7,09,02,11,12,21,21,1,12,04,120.721081,24.174989,2
3308,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,23,臺中市,龍井區,0,1,0,6,6,18,24,1,5,4,6,6,4,4,10,5,5,2,16,2,09,2,C03,7,09,02,14,,85,85,1,06,04,120.548149,24.191531,2
3309,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,26,臺中市,中區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B12,,,02,,,40,,1,13,04,120.681018,24.143827,3
3310,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,26,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,C03,,,01,,,84,,1,13,04,120.681430,24.176226,3
3311,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,26,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,11,,,,B03,,,11,,,08,,2,13,04,120.573339,24.180470,3
3312,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,27,臺中市,外埔區,0,0,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,B03,7,06,02,05,,48,14,1,12,04,120.672490,24.330685,3
3313,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,30,臺中市,太平區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,13,2,09,1,C03,7,09,01,11,,07,07,1,12,04,120.721200,24.156174,2
3314,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,32,臺中市,龍井區,0,0,0,6,,,,,,,,,,,,,,,11,,,,B03,,,11,,,87,,2,13,04,120.569685,24.178300,3
3315,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,35,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,01,3,10,5,B12,7,06,02,04,,59,59,1,12,04,120.650864,24.148443,2
3316,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,35,臺中市,西屯區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,04,3,5,2,16,3,10,5,C03,7,05,02,14,,13,13,1,13,04,120.645012,24.181304,2
3317,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,36,臺中市,清水區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,49,,1,12,04,120.580751,24.271191,4
3318,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,37,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,50,,1,12,04,120.693744,24.078505,3
3319,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,40,臺中市,東區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,06,02,02,,11,11,1,12,04,120.700116,24.140067,2
3320,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,41,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B02,,,01,,,84,,1,12,04,120.657395,24.142945,3
3321,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,41,臺中市,霧峰區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,49,,1,06,04,120.709283,24.071716,3
3322,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,42,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,51,,1,12,04,120.642623,24.147533,3
3323,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,44,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,17,,,,C03,,,01,,,50,,1,12,04,120.655921,24.153815,3
3324,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,45,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,06,04,120.676210,24.157676,3
3325,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,46,臺中市,北區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,02,4,5,2,13,2,07,2,C03,7,09,02,11,,07,07,1,12,04,120.684422,24.151159,2
3326,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,46,臺中市,外埔區,0,2,0,6,6,13,07,1,5,4,6,6,4,4,09,4,4,1,13,3,10,3,B03,7,09,08,01,,59,59,1,06,04,120.657497,24.327859,2
3327,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,48,臺中市,大甲區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,10,2,09,1,F03,7,09,07,11,,84,84,1,12,04,120.619805,24.344499,2
3328,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,50,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,01,,,08,,1,06,04,120.719237,24.177630,3
3329,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,53,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,01,,,40,,1,12,04,120.660285,24.157674,3
3330,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,53,臺中市,北屯區,0,1,0,6,6,04,01,1,5,4,6,6,1,1,10,5,5,2,15,3,10,3,B03,7,09,02,01,,21,21,1,12,04,120.698328,24.185295,2
3331,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,54,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,A04,,,02,,,84,,1,12,04,120.686834,24.158930,3
3332,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,55,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,15,,,,C03,,,01,,,15,,1,12,04,120.720233,24.115783,3
3333,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,56,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,20,,1,12,04,120.682653,24.176365,3
3334,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,15,59,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,C03,,,02,,,84,,1,12,04,120.685667,24.146088,3
3335,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,00,臺中市,北區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,13,2,09,2,C03,7,09,02,11,,84,84,1,12,04,120.673381,24.163079,2
3336,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,00,臺中市,南區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,30,,,,,,,,,,119,119,1,,,120.656793,24.117345,2
3337,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,01,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,01,,,84,,1,13,04,120.638127,24.164082,3
3338,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,02,臺中市,清水區,0,1,0,6,6,13,08,1,5,4,6,6,4,4,05,5,4,2,12,3,10,3,B03,7,13,09,04,,76,76,1,12,04,120.557600,24.280958,2
3339,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,03,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,07,,1,12,04,120.645288,24.150982,3
3340,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,08,臺中市,沙鹿區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,B03,7,06,02,05,,11,11,1,12,04,120.561301,24.242652,2
3341,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,10,臺中市,大肚區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,40,,1,06,04,120.564987,24.122834,3
3342,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,12,臺中市,大里區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,2,11,2,09,1,C03,7,09,02,11,,58,58,1,06,04,120.696476,24.081587,2
3343,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,15,臺中市,潭子區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,07,,1,12,04,120.708620,24.210686,3
3344,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,15,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,40,,1,12,04,120.717081,24.155330,3
3345,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,15,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,59,,1,12,04,120.561301,24.242652,3
3346,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,18,臺中市,東勢區,0,1,0,7,6,13,09,1,5,4,6,6,2,1,01,4,5,1,13,3,10,1,C03,7,09,02,11,,84,84,1,12,04,120.822838,24.261478,2
3347,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,20,臺中市,潭子區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,07,,1,12,04,120.697227,24.216682,3
3348,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,25,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,12,,,,C03,,,02,,,43,,1,12,04,120.720665,24.267376,3
3349,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,28,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,,1,13,04,120.581309,24.187847,3
3350,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,28,臺中市,清水區,0,1,0,6,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,09,2,C03,7,09,02,11,,12,12,1,12,04,120.576517,24.302833,2
3351,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,29,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,08,,1,12,04,120.623213,24.144767,3
3352,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,30,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,,,,,B12,,,01,,,08,,1,12,04,120.683009,24.158457,3
3353,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,32,臺中市,北屯區,0,5,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,27,2,09,3,B03,7,09,02,01,,59,59,1,12,04,120.748858,24.197749,2
3354,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,36,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,40,,1,12,04,120.715705,24.147822,3
3355,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,38,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,40,,1,13,04,120.616227,24.110292,3
3356,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,39,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,09,3,10,3,B11,7,05,02,02,,84,07,1,12,04,120.616891,24.188607,4
3357,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,40,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,59,,1,06,04,120.693791,24.163847,3
3358,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,16,46,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,02,,,07,,1,13,04,120.724691,24.254569,3
3359,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,03,臺中市,東區,0,1,0,6,6,04,13,1,5,4,6,6,1,1,10,5,5,2,15,2,09,6,F01,7,09,02,11,14,84,84,1,13,04,120.697296,24.147958,2
3360,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,04,臺中市,神岡區,0,0,0,7,,,,,,,,,,,,,,,30,,,,B12,,,02,,,84,,1,12,04,120.651132,24.276073,3
3361,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,05,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,02,,,49,,1,12,04,120.688211,24.177430,3
3362,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,09,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,16,,,,C03,,,11,,,42,42,2,13,04,120.583449,24.187263,3
3363,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,10,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,C03,,,01,,,51,,1,06,04,120.609707,24.138486,3
3364,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,14,臺中市,西屯區,0,1,0,7,6,04,02,1,5,4,6,6,4,4,09,4,4,2,12,3,10,3,B03,7,15,02,04,,76,76,1,12,04,120.663140,24.178094,2
3365,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,18,臺中市,東區,0,2,0,6,6,13,07,1,5,4,6,6,4,4,09,4,4,2,17,3,10,4,B03,7,15,02,04,,76,76,1,12,04,120.689531,24.133373,2
3366,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,18,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,49,,1,12,04,120.685566,24.169922,3
3367,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,23,臺中市,太平區,0,2,0,7,6,04,09,1,5,4,6,6,1,1,05,5,5,1,18,2,09,1,C03,7,09,02,14,,58,58,1,12,04,120.725677,24.145699,2
3368,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,25,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B03,,,02,,,49,,1,13,04,120.646910,24.175579,3
3369,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,31,臺中市,東區,0,0,0,6,6,04,07,1,5,4,6,6,2,1,03,4,4,2,13,3,10,3,B03,7,15,02,01,,84,84,1,12,04,120.692482,24.147894,3
3370,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,35,臺中市,南屯區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,03,3,10,5,B03,7,06,02,01,,10,10,1,12,04,120.649995,24.130790,2
3371,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,35,臺中市,北屯區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,12,2,08,1,C03,7,15,01,12,,04,04,1,06,04,120.697438,24.161478,2
3372,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,35,臺中市,太平區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,1,03,2,08,6,H01,8,18,10,17,,95,95,1,12,05,120.714507,24.140784,2
3373,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,39,臺中市,西屯區,0,2,0,7,6,04,09,1,5,4,6,6,2,1,04,3,5,1,16,2,09,5,C04,7,08,02,13,,40,40,1,13,04,120.615285,24.189174,2
3374,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,40,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,02,,,07,,1,12,04,120.584134,24.182044,3
3375,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,42,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,C01,,,02,,,87,,1,06,04,120.678170,24.151537,3
3376,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,57,臺中市,西屯區,0,1,0,7,6,04,19,1,5,4,6,6,1,1,10,5,5,2,03,3,10,3,B03,7,06,02,04,,10,10,1,12,04,120.654623,24.161942,2
3377,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,17,59,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,17,,,,B12,,,02,,,51,,1,06,04,120.654066,24.122091,3
3378,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,05,臺中市,南區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,09,2,C03,7,09,02,12,,06,06,1,12,04,120.656603,24.119318,2
3379,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,08,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,49,,1,12,04,120.689234,24.180752,3
3380,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,10,臺中市,大雅區,0,0,0,6,,,,,,,,,,,,,,,13,,,,B03,,,01,,,07,,1,12,04,120.648657,24.240278,3
3381,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,10,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,45,,1,12,04,120.606866,24.124088,3
3382,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,11,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,84,,1,12,04,120.688004,24.174274,3
3383,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,12,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,07,,1,12,02,120.704635,24.148367,3
3384,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,17,臺中市,外埔區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,10,5,5,1,17,3,10,3,B03,7,01,02,08,,51,51,1,12,04,120.658385,24.333415,2
3385,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,20,臺中市,沙鹿區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,87,87,1,06,04,120.562433,24.233402,3
3386,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,21,臺中市,大甲區,0,1,0,5,6,13,12,1,4,4,6,6,4,4,01,4,4,1,17,3,10,3,B12,7,02,02,03,,49,49,1,12,04,120.643344,24.410022,2
3387,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,23,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,,1,13,04,120.598333,24.111309,3
3388,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,30,臺中市,東區,0,0,0,6,,,,,,,,,,,,,,,,,,,C03,,,01,,,49,,1,12,04,120.709756,24.144541,3
3389,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,32,臺中市,南區,0,3,0,6,6,13,08,1,5,4,6,6,4,4,09,5,4,2,13,2,09,1,C03,7,09,02,11,,07,07,1,13,04,120.660923,24.116833,2
3390,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,39,臺中市,烏日區,0,2,0,6,6,04,02,1,5,4,6,6,4,4,05,5,5,2,12,2,09,1,C03,7,09,02,11,14,07,07,1,12,02,120.626250,24.110100,2
3391,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,40,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,40,,1,12,04,120.655498,24.139877,3
3392,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,40,臺中市,東區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,05,4,5,2,17,3,10,3,B03,7,09,02,05,,84,84,1,12,04,120.697039,24.147744,2
3393,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,45,臺中市,豐原區,0,0,0,5,,,,,,,,,,,,,,,14,,,,B03,,,01,,,50,,1,12,04,120.718545,24.249572,3
3394,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,48,臺中市,潭子區,0,0,0,7,,,,,,,,,,,,,,,,,,,F03,,,02,,,36,36,1,06,04,120.698014,24.216615,3
3395,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,50,臺中市,大甲區,0,1,0,5,6,04,01,1,4,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,06,02,01,,11,11,1,12,04,120.620464,24.348150,2
3396,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,18,56,臺中市,西屯區,0,2,0,5,6,05,01,1,4,4,6,6,1,1,09,4,5,2,13,3,10,3,B03,7,09,02,05,,84,84,1,12,04,120.645505,24.192401,2
3397,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,00,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,84,84,1,12,04,120.616396,24.112042,3
3398,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,01,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,17,2,09,5,C04,7,06,02,12,,48,48,1,13,04,120.638029,24.175602,2
3399,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,03,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,49,,1,12,04,120.696934,24.152984,3
3400,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,09,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B12,,,02,,,49,,1,12,04,120.523091,24.219619,3
3401,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,12,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,13,04,120.718830,24.153518,3
3402,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,14,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,49,,1,12,04,120.631989,24.148318,3
3403,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,14,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,11,,,,C03,,,02,,,41,,1,13,04,120.605518,24.116982,3
3404,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,19,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,15,,,,C03,,,02,,,04,,1,13,04,120.617564,24.182257,3
3405,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,27,臺中市,南屯區,0,1,0,7,6,03,02,1,5,4,6,6,4,4,10,4,5,1,11,3,10,5,B03,7,06,02,01,,12,12,1,13,04,120.655140,24.143817,2
3406,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,28,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,49,,1,12,04,120.716594,24.167204,3
3407,66000,387130000C,(04)23274275,(04)23288582,2024,02,08,19,29,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,08,08,1,12,04,120.637337,24.134700,3
