序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路類別,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,當事者區分(類別),車輛用途,當事者行動狀態,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
4117,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,09,臺中市,大肚區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,02,,,40,,1,13,04,120.582302,24.169152,3
4118,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,10,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,13,04,120.664634,24.177479,3
4119,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,11,臺中市,豐原區,0,2,0,7,6,13,07,1,5,4,6,6,4,4,05,5,4,2,14,3,10,3,B03,7,02,02,03,,49,49,1,13,04,120.732727,24.252537,2
4120,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,12,臺中市,大里區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,04,5,4,2,13,3,10,3,B12,7,09,02,08,,59,59,1,12,04,120.682052,24.095970,2
4121,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,13,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,13,04,120.627693,24.201611,3
4122,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,14,臺中市,梧棲區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,2,17,3,10,3,B03,7,13,02,04,,76,76,1,06,04,120.532035,24.248278,2
4123,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,15,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,,,,,C02,,,09,,,07,,1,12,04,120.667625,24.215691,4
4124,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,15,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,07,,1,12,04,120.677950,24.151391,3
4125,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,17,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,12,04,120.635989,24.169183,3
4126,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,21,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,09,4,4,2,12,3,10,3,B03,7,05,02,02,,11,11,1,12,04,120.657575,24.167808,2
4127,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,22,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B02,,,02,,,84,,1,13,04,120.652084,24.160154,3
4128,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,25,臺中市,中區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,2,09,2,C03,7,06,02,14,,38,38,1,12,04,120.680630,24.140059,2
4129,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,25,臺中市,大肚區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,3,10,2,C03,7,06,09,11,,48,48,2,12,04,120.556343,24.130727,2
4130,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,26,臺中市,大雅區,0,1,0,7,6,13,14,1,5,4,6,6,1,1,05,5,5,1,30,2,09,2,C03,7,09,02,11,,08,08,1,12,04,120.672204,24.229118,2
4131,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,28,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,1,1,05,2,5,2,12,3,10,1,C03,7,07,02,13,,35,35,1,12,04,120.638854,24.135129,2
4132,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,32,臺中市,清水區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,1,11,3,10,3,B03,7,04,02,05,,01,01,1,12,04,120.562784,24.288390,2
4133,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,38,臺中市,潭子區,0,1,0,6,6,03,02,1,5,4,6,6,1,1,01,4,4,1,16,3,10,3,B03,7,05,02,06,,11,11,1,13,04,120.705245,24.213286,2
4134,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,39,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,C03,,,01,,,59,,1,06,04,120.640252,24.154026,3
4135,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,40,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,02,,,07,,1,06,04,120.691959,24.091585,3
4136,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,41,臺中市,大里區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,5,C03,7,09,01,12,,85,85,1,12,04,120.697582,24.082667,2
4137,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,45,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,A11,,,01,,,51,,1,06,04,120.690948,24.164969,4
4138,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,46,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B12,,,01,,,47,,1,12,04,120.720748,24.175446,3
4139,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,46,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,28,,,,B02,,,02,,,84,84,1,12,04,120.732497,24.176963,3
4140,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,47,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,59,,1,13,04,120.585375,24.166733,3
4141,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,52,臺中市,西屯區,0,3,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,2,09,1,C03,7,05,02,12,,11,11,1,12,04,120.652630,24.166498,2
4142,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,18,59,臺中市,西屯區,0,2,0,7,6,13,21,4,5,4,6,6,4,4,10,5,5,2,18,2,08,1,C03,7,09,02,14,,84,84,1,12,04,120.644251,24.194815,2
4143,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,00,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,,1,12,04,120.659286,24.160107,3
4144,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,03,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,12,04,120.720550,24.166128,3
4145,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,10,臺中市,南區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,09,5,5,2,14,3,10,3,B12,7,02,02,03,,49,49,1,06,04,120.660831,24.124249,3
4146,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,12,臺中市,北區,0,1,0,7,6,04,19,1,5,4,6,6,1,1,05,5,5,2,03,3,10,1,C03,7,06,11,15,,10,10,1,05,04,120.686662,24.163090,2
4147,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,12,臺中市,大里區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,13,2,07,1,C03,7,06,02,11,,07,07,1,11,04,120.695770,24.087915,2
4148,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,15,臺中市,南區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,84,84,1,12,04,120.650938,24.120173,3
4149,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,16,臺中市,豐原區,0,1,0,7,6,03,08,1,5,4,6,6,3,1,01,3,5,1,17,3,10,3,B03,7,12,02,05,,43,43,1,12,04,120.712722,24.240953,2
4150,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,23,臺中市,西屯區,0,2,0,7,6,13,08,1,5,4,6,6,4,4,09,4,4,2,18,2,09,1,C03,7,09,02,12,,84,84,1,12,04,120.615268,24.182938,2
4151,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,24,臺中市,沙鹿區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,01,4,4,1,13,2,09,2,C03,7,09,02,11,,07,07,1,06,04,120.585702,24.250203,2
4152,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,27,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,32,,1,12,04,120.707283,24.187767,3
4153,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,28,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,50,,1,06,04,120.703417,24.095580,3
4154,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,29,臺中市,南區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,B03,7,06,02,04,,11,11,1,06,04,120.653832,24.122322,2
4155,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,31,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,59,,1,13,04,120.623497,24.149515,3
4156,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,41,臺中市,北區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,05,5,5,2,18,2,08,2,C03,7,09,02,14,,84,84,1,12,04,120.682089,24.154584,2
4157,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,45,臺中市,大雅區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,01,3,5,1,17,2,08,1,C01,7,09,02,11,,07,07,1,12,04,120.644302,24.226999,2
4158,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,54,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,06,04,120.617791,24.350774,3
4159,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,19,58,臺中市,北屯區,0,3,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,13,2,09,1,C03,7,08,02,11,,35,35,1,12,04,120.690994,24.171429,2
4160,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,03,臺中市,太平區,0,2,0,7,6,13,07,1,5,4,6,6,4,4,09,5,5,1,16,2,09,1,F03,7,06,02,11,,20,20,1,06,04,120.729196,24.094637,2
4161,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,05,臺中市,南區,0,1,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,3,10,1,C03,7,09,02,11,,15,15,1,12,04,120.662411,24.120844,2
4162,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,05,臺中市,大里區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,5,1,17,2,09,2,C03,7,09,02,14,,07,07,1,12,04,120.707148,24.087038,2
4163,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,08,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,84,,1,13,04,120.616891,24.188607,3
4164,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,09,臺中市,北屯區,0,1,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,2,13,2,09,1,C03,7,09,02,11,,05,05,1,12,04,120.714980,24.174132,2
4165,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,09,臺中市,大肚區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,56,56,1,13,04,120.582598,24.171917,3
4166,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,10,臺中市,西屯區,0,2,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,B03,7,05,02,06,,38,38,1,12,04,120.649796,24.162755,2
4167,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,13,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,2,1,10,5,5,2,17,2,08,3,B01,7,09,02,05,,85,85,1,12,04,120.649635,24.162836,2
4168,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,15,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,14,,1,12,04,120.672056,24.160433,3
4169,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,21,臺中市,西屯區,0,1,0,7,6,13,08,1,5,4,6,6,4,4,09,4,4,2,13,2,09,1,C03,7,09,02,11,,07,07,1,12,04,120.633989,24.160364,2
4170,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,23,臺中市,西屯區,0,1,0,7,6,11,09,1,5,2,6,6,4,4,10,5,5,2,18,2,09,2,C03,7,09,02,14,,84,84,1,12,04,120.659135,24.206272,2
4171,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,25,臺中市,清水區,0,1,0,7,6,03,01,1,5,4,6,6,2,1,01,4,4,1,15,3,10,3,B03,7,09,02,04,,85,85,1,12,04,120.568304,24.272179,2
4172,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,28,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,07,,1,13,04,120.714685,24.149170,3
4173,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,32,臺中市,西區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,B03,7,02,02,06,,49,49,1,06,04,120.657371,24.138961,2
4174,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,35,臺中市,大甲區,0,0,0,7,,,,,,,,,,,,,,,,,,,C02,,,01,,,87,,1,06,04,120.617791,24.350774,3
4175,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,36,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B12,,,01,,,49,,1,12,04,120.679821,24.148156,3
4176,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,38,臺中市,梧棲區,0,1,0,7,6,13,12,1,5,4,6,6,4,4,01,4,4,1,16,3,10,3,B03,7,05,02,02,,20,20,1,06,04,120.538960,24.258053,2
4177,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,42,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,07,,1,12,04,120.725915,24.134047,3
4178,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,20,58,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,,,B02,,,02,,,01,,1,12,04,120.694416,24.096034,3
4179,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,00,臺中市,豐原區,0,1,0,7,6,04,09,1,5,4,6,6,1,1,04,5,5,1,17,3,10,3,B03,7,02,02,04,,49,49,1,13,04,120.719028,24.243205,2
4180,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,01,臺中市,南區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,10,5,5,2,17,2,09,5,C03,7,05,02,11,,84,84,1,13,04,120.660139,24.125891,2
4181,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,05,臺中市,北屯區,0,2,0,7,6,13,07,1,5,4,6,6,4,4,01,4,5,2,12,2,09,3,B03,7,04,02,08,,01,01,1,12,04,120.677235,24.201124,2
4182,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,15,臺中市,豐原區,0,3,0,7,6,13,07,1,5,4,6,6,4,4,05,5,4,2,13,3,10,3,B03,7,09,02,01,,07,07,1,13,04,120.723863,24.244501,2
4183,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,16,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,12,,,,B03,,,09,,,08,08,2,06,04,120.720329,24.178826,3
4184,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,21,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,12,04,120.680808,24.201134,3
4185,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,24,臺中市,太平區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,47,,1,13,04,120.710557,24.139459,3
4186,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,30,臺中市,南屯區,0,1,0,7,6,04,02,1,5,4,6,6,1,1,01,4,4,2,13,3,10,3,B03,7,09,08,01,,07,07,1,06,04,120.641686,24.146869,2
4187,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,37,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,30,,,,B03,,,02,,,84,,1,06,04,120.702012,24.141521,3
4188,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,41,臺中市,豐原區,0,1,0,7,6,13,07,1,5,4,6,6,4,4,04,3,4,1,16,3,10,3,B03,7,01,02,08,,51,51,1,13,04,120.727595,24.251673,2
4189,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,21,43,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,02,,,07,,1,12,04,120.749138,24.268700,3
4190,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,00,臺中市,西屯區,0,1,0,7,6,03,01,1,5,4,6,6,2,1,10,5,5,2,12,2,09,1,C03,7,09,01,14,,87,87,1,12,04,120.659102,24.170870,2
4191,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,06,臺中市,太平區,0,1,0,7,6,04,02,1,5,4,6,6,2,1,05,1,5,1,13,2,09,2,C03,7,06,02,11,,08,08,1,13,04,120.732327,24.134707,2
4192,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,13,臺中市,沙鹿區,0,1,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,10,3,10,2,C03,7,15,02,11,,39,39,1,06,04,120.560978,24.241667,2
4193,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,17,臺中市,南區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,15,2,09,2,C03,7,09,02,14,,21,21,1,06,04,120.659379,24.113906,2
4194,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,22,臺中市,北屯區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,13,2,09,1,C03,7,09,02,11,,84,84,1,12,04,120.686144,24.180790,2
4195,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,25,臺中市,潭子區,0,1,0,6,6,05,01,1,5,4,6,6,1,1,01,4,5,1,17,3,10,3,B03,7,05,02,02,,47,47,1,13,04,120.717781,24.197709,2
4196,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,27,臺中市,龍井區,0,0,0,7,,,,,,,,,,,,,,,,,,,C03,,,01,,,08,,1,13,04,120.592936,24.182897,3
4197,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,29,臺中市,大肚區,0,0,0,7,,,,,,,,,,,,,,,16,,,,B03,,,02,,,48,48,1,13,04,120.574894,24.172158,3
4198,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,33,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,17,,,,A11,,,02,,,84,,1,12,04,120.664063,24.185579,3
4199,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,33,臺中市,大肚區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,15,2,09,1,C03,7,09,02,12,,15,15,1,06,04,120.551648,24.146817,2
4200,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,35,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,13,,,,B03,,,01,,,84,84,1,12,04,120.669791,24.176411,3
4201,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,38,臺中市,西屯區,0,1,0,7,6,04,09,1,5,4,1,6,2,1,05,4,5,2,29,2,09,1,C03,7,09,02,11,,84,84,1,12,04,120.635879,24.181852,2
4202,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,40,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,14,,,,B03,,,01,,,49,,1,12,04,120.623233,24.182516,3
4203,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,49,臺中市,北區,0,1,0,7,6,05,09,1,5,4,6,6,1,1,01,4,5,2,17,3,10,5,C03,7,09,02,12,,84,84,1,13,04,120.676165,24.158286,2
4204,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,50,臺中市,中區,0,2,0,7,6,04,01,1,5,4,6,6,4,4,10,5,5,2,13,2,09,5,C03,7,09,02,14,,84,84,1,12,04,120.681013,24.141138,2
4205,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,59,臺中市,南區,0,2,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,13,2,09,1,C03,7,14,02,11,,84,84,1,12,04,120.652766,24.117995,2
4206,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,22,59,臺中市,西屯區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,B03,7,05,02,02,,38,38,1,12,04,120.646454,24.164454,2
4207,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,23,10,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,13,,,,C03,,,01,,,07,,1,12,04,120.677974,24.149018,3
4208,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,23,15,臺中市,北屯區,0,2,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,17,2,09,2,C03,7,06,02,11,14,39,39,1,12,04,120.746403,24.191355,2
4209,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,23,16,臺中市,烏日區,0,1,0,7,6,13,11,1,5,4,6,6,4,4,01,4,4,1,17,3,10,3,B03,7,05,02,06,,47,47,1,06,04,120.590390,24.113934,2
4210,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,23,23,臺中市,北區,0,2,0,7,6,03,02,1,5,4,6,6,4,4,05,5,5,2,17,2,09,5,C03,7,09,02,11,,84,84,1,13,04,120.675267,24.151431,2
4211,66000,387130000C,(04)23274275,(04)23288582,2024,01,10,23,53,臺中市,北屯區,0,2,0,7,6,13,09,1,5,4,6,6,1,1,05,5,5,2,13,2,09,2,C03,7,09,02,11,14,07,07,1,12,04,120.679051,24.178156,2
4212,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,00,01,臺中市,北屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,01,4,5,2,12,2,09,1,C03,7,15,02,11,,59,59,1,06,04,120.685393,24.167515,2
4213,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,00,02,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,01,,,01,,1,13,04,120.668285,24.142527,3
4214,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,00,10,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B01,,,02,,,07,,1,12,04,120.656810,24.184602,3
4215,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,00,28,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,58,58,1,13,04,120.646629,24.140096,3
4216,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,01,03,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,14,,,,C03,,,02,,,49,,1,12,04,120.656388,24.151368,3
4217,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,01,08,臺中市,烏日區,0,2,0,7,6,04,01,1,5,4,6,6,3,1,10,5,5,2,16,2,09,2,C03,7,05,02,14,,24,24,1,06,02,120.640411,24.116672,2
4218,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,02,26,臺中市,西屯區,0,3,0,7,6,03,01,1,5,4,6,6,3,1,10,5,5,2,16,2,08,1,C03,7,06,02,14,,24,24,1,12,04,120.617692,24.174101,2
4219,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,02,40,臺中市,大里區,0,1,0,7,6,04,02,1,5,4,6,6,4,4,10,5,5,2,27,2,09,3,B03,7,09,02,01,,55,55,1,06,04,120.674198,24.102863,2
4220,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,02,45,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,B03,,,02,,,84,,1,13,04,120.630421,24.195957,3
4221,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,03,39,臺中市,外埔區,0,0,0,7,6,03,01,1,5,4,6,6,1,1,10,5,5,1,16,,,,B03,,,02,,,87,,1,12,04,120.639104,24.341569,3
4222,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,04,19,臺中市,東區,0,0,0,7,6,13,09,1,5,4,6,6,4,4,05,4,5,2,17,3,10,1,C03,7,11,01,11,,84,84,1,12,04,120.695078,24.135684,3
4223,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,04,26,臺中市,西屯區,0,1,0,7,6,13,08,1,5,4,1,6,4,4,01,1,1,2,29,2,09,1,C03,7,09,02,11,,59,59,1,12,04,120.640534,24.202956,2
4224,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,05,10,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,27,,,,A11,,,09,,,59,,1,13,04,120.753384,24.272628,3
4225,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,06,01,臺中市,大甲區,0,2,0,6,6,13,09,1,5,4,6,6,4,4,09,5,5,1,17,2,08,1,C03,7,09,02,11,,04,04,1,12,04,120.619406,24.351739,2
4226,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,06,08,臺中市,北區,0,0,0,7,,,,,,,,,,,,,,,17,,,,C03,,,11,,,84,,1,13,04,120.684933,24.142754,3
4227,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,06,25,臺中市,東區,0,2,0,7,6,03,01,1,5,4,6,6,3,1,10,5,5,2,03,2,09,1,C03,7,09,02,11,,10,10,1,12,04,120.697516,24.149622,2
4228,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,06,39,臺中市,太平區,0,1,0,7,6,18,09,1,5,4,6,6,4,4,10,5,5,2,11,3,10,3,B03,7,09,02,08,,59,59,1,12,04,120.732313,24.133454,2
4229,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,06,47,臺中市,北區,0,2,0,7,6,03,01,1,5,4,6,6,1,1,05,4,4,2,13,2,09,5,C03,7,09,02,11,,84,84,1,13,04,120.667956,24.159213,2
4230,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,06,50,臺中市,南屯區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,07,4,4,2,17,2,09,2,C03,7,09,02,11,,59,59,1,06,04,120.610146,24.145706,2
4231,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,06,54,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,12,,,,,,,,,,59,,1,,,120.725468,24.264353,3
4232,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,06,55,臺中市,大里區,0,1,0,7,6,04,01,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,B03,7,09,02,04,,21,21,1,06,04,120.671526,24.107902,2
4233,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,07,00,臺中市,太平區,0,2,0,7,6,03,01,1,5,4,6,6,4,4,10,5,5,2,16,2,09,1,C03,7,06,02,11,,84,84,1,12,04,120.708441,24.152470,2
4234,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,07,00,臺中市,烏日區,0,0,0,7,,,,,,,,,,,,,,,16,,,,C03,,,02,,,21,,1,12,04,120.607647,24.120939,3
4235,66000,387130000C,(04)23274275,(04)23288582,2024,01,11,07,01,臺中市,太平區,0,1,0,7,6,13,09,1,5,4,6,6,4,4,05,5,4,2,13,3,10,2,C03,7,09,02,11,,07,07,1,12,04,120.711783,24.149816,2
